,id,review_count,categories,rating,neighbourhood,count_of_businesses,scores
1008,4axlhxyN2bKuRWfnY2IhuQ,734,"[{'alias': 'latin', 'title': 'Latin American'}]",4.0,Lower East Side,195,100.0
1009,D2qV8sDdHEFlHbVz7VSHRQ,1377,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",3.5,Soho,10,4.639175257731959
1010,m4CFfE1_u5rwVgb45ZqRpA,398,"[{'alias': 'persian', 'title': 'Persian/Iranian'}]",4.0,Lower East Side,195,100.0
1011,49ST--X1jcIPzUIM1O3K6w,768,"[{'alias': 'french', 'title': 'French'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,Lower East Side,195,100.0
1012,4UxmxAqehEIh7fYrzUEA7A,386,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,Turtle Bay,18,8.762886597938143
1013,wT_-RVwMoiPAL9L191Zjvg,153,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,Roosevelt Island,54,27.31958762886598
1014,xWVHj2XNcxEg79Nkb5Zb6Q,279,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,West Village,60,30.412371134020617
1015,Om6KGbN524K6pu9IkPT0Rg,217,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'empanadas', 'title': 'Empanadas'}]",4.0,Lower East Side,195,100.0
1016,v8_MaF5d2u5qZ6evINBsig,307,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,Chelsea,27,13.402061855670103
1017,S-WdvEU1X7J33whXWk1zmw,1335,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,East Village,62,31.443298969072163
1018,a0AvIH1UnFmqAXhZDEQtrw,385,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}]",4.0,Flatiron,39,19.587628865979383
1019,ddFY9PpygYagv7-jVduB2Q,258,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'puertorican', 'title': 'Puerto Rican'}]",4.0,Chelsea,27,13.402061855670103
1020,1ExwosnCMtb7D3SF5ovo6w,317,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,Yorkville,12,5.670103092783505
1021,xemN4tP9RlK5c-yUT-M71Q,1554,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.0,Lincoln Square,28,13.917525773195877
1022,BxnrBKdLwdaEXyq97uxgKg,390,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.5,East Harlem,4,1.5463917525773196
1023,wOq-Jt26jnFf_rhF4r5D6w,337,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,Flatiron,39,19.587628865979383
1024,BA6wd1pZTVu1DmrtiyTs8g,617,"[{'alias': 'french', 'title': 'French'}]",4.0,Greenwich Village,70,35.56701030927835
1025,DI_FoHY84hfzTWwlzF76aw,813,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,Little Italy,48,24.22680412371134
1026,objNX6cuj1JyUijFjw21Qw,264,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,West Village,60,30.412371134020617
1027,7-jMpWGUxPB8EEtmoqNdqg,1758,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.5,Chinatown,82,41.75257731958763
1028,2LIH5ipzCCtVx_myIkZrtQ,90,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.5,Battery Park City,15,7.216494845360824
1029,6tGW6KMFB1rLGInE6sB3KA,523,"[{'alias': 'southafrican', 'title': 'South African'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,Carnegie Hill,2,0.5154639175257731
1030,nrwOQSXoRXfAYhkdjiUk8g,438,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,Financial District,44,22.164948453608247
1031,0BzxIsoRuFvxbMPl-iH70A,861,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,Greenwich Village,70,35.56701030927835
1032,kXnwXZ5KOQmprxNrmXYuxg,522,"[{'alias': 'dominican', 'title': 'Dominican'}]",4.0,Lower East Side,195,100.0
1033,mU23NlQfn1R9OhA6WMe_xg,1172,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,Flatiron,39,19.587628865979383
1034,r271Tv2uqJtIcghCFRa8BQ,285,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,East Village,62,31.443298969072163
1035,LHxZgTddXIp_S1sL3nNG9w,950,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,Murray Hill,23,11.34020618556701
1036,C2o3Iw-DXjoUJFgQIbiqkQ,1731,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}]",4.0,Little Italy,48,24.22680412371134
1037,hvrQQ0YWqgw0__OnofqXag,821,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.0,Financial District,44,22.164948453608247
1038,K_0tNvQd7gyabfJrodf-tw,180,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,East Harlem,4,1.5463917525773196
1039,tHW3EwGwai1AiWQ6ZD-wjg,900,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,Financial District,44,22.164948453608247
1040,DiHm4iIAQhqMKfjsrBPvZw,1276,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,Chelsea,27,13.402061855670103
1041,0gPXct_l_82phIEoKdtWZw,344,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,Lower East Side,195,100.0
1042,SBLoGGk936tFHg0gYSZ-ow,197,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,Stuyvesant Town,23,11.34020618556701
1043,GlPJPpKvPR4d8dmcSEYpdA,1017,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,Civic Center,15,7.216494845360824
1044,NUdrJYB7GHRuwVVETSDIFQ,160,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.5,Roosevelt Island,54,27.31958762886598
1045,hSpZSqElyjHTfE4lQJ97Cg,72,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,Greenwich Village,70,35.56701030927835
1046,L37A2JWXfwR_PgKColA8xA,1558,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,Little Italy,48,24.22680412371134
1047,CV34WV9aNsERlQACAJSAOg,310,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,Lower East Side,195,100.0
1048,zubN8Ve-RyoljRZV4NRxEQ,1679,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]",3.5,Chinatown,82,41.75257731958763
1049,3hRE9hN7Yp9AHJD8ahAVDQ,453,"[{'alias': 'steak', 'title': 'Steakhouses'}]",4.0,Financial District,44,22.164948453608247
1050,iigqtLntqUS18cXmEXofIQ,315,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.5,Roosevelt Island,54,27.31958762886598
1051,WE_dce2JKcv-VoFNaqiJ4w,521,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,Lower East Side,195,100.0
1052,mw0EQ-dO4lUD2q44ASizhA,171,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.0,Noho,90,45.876288659793815
1053,MhGjWgAFFyb6QMwUIkhpBQ,291,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,Lower East Side,195,100.0
1054,0GN6l4FAknTFSWZhEan45A,390,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.0,Civic Center,15,7.216494845360824
1055,pC_QwLpeL2Enk4hBgDcRqQ,664,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,Midtown,59,29.896907216494846
1056,x61Sizu7lqGPMGuKEGHo-Q,95,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,Roosevelt Island,54,27.31958762886598
1057,3o0Jp9ttSpP1wu7Focs7xg,1286,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'falafel', 'title': 'Falafel'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,Noho,90,45.876288659793815
1058,s-n0KW8iqiq-C96tpxm2rA,86,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'irish_pubs', 'title': 'Irish Pub'}]",4.5,Noho,90,45.876288659793815
1059,kIm0oeOaVfC9-2flLPVklA,765,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'catering', 'title': 'Caterers'}]",4.0,Gramercy,16,7.731958762886598
1060,CAXzWJyV2UzYMAImM_YkWA,247,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,Sutton Place,19,9.278350515463918
1061,8ofN8cBJd2oTmdbMzlY1zA,51,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mexican', 'title': 'Mexican'}]",5.0,Central Harlem,3,1.0309278350515463
1062,JUQ1QYsbsWobgYiPn4zp7Q,160,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.5,Chinatown,82,41.75257731958763
1063,-pcCiCeyK4cvLtnkcF9T5Q,110,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,Lower East Side,195,100.0
1064,IA3EQ0Ilx0yI7dNYnq-YGQ,157,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,East Village,62,31.443298969072163
1065,rFeNJtqgMWf2tWy-RB6jgg,58,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,Greenwich Village,70,35.56701030927835
1066,BQRfaq0U75B5EEblBZ2Aqg,411,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,Midtown,59,29.896907216494846
1067,Mzt7J53rOihwxIt41SH7vg,377,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,West Village,60,30.412371134020617
1068,noBCTbD1Ylf5QR7PXy-rkA,678,"[{'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}]",4.0,Noho,90,45.876288659793815
1069,OrDUF3q9WNttIslLXKx0Aw,140,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sicilian', 'title': 'Sicilian'}]",4.5,Lower East Side,195,100.0
1070,50eKjWOB-H9iuo1ocACOaQ,246,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,Sutton Place,19,9.278350515463918
1071,MTtqSunPEZwdCJFMHsiHzg,139,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,Midtown South,47,23.711340206185564
1072,7szsAtxOkGJ2ady3Qx7v4w,134,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.0,Financial District,44,22.164948453608247
1073,tsvElYYtUBAEdfK6plnxlg,219,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,Greenwich Village,70,35.56701030927835
1074,iXSuNKKUBIrBX7zUerlQDQ,634,"[{'alias': 'indpak', 'title': 'Indian'}]",4.0,Civic Center,15,7.216494845360824
1075,Ew3d7Vt18c1MH4_X6ogxQQ,341,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",4.5,East Village,62,31.443298969072163
1076,grhrKtesdFepWhNoeu0z7g,110,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,Chinatown,82,41.75257731958763
1077,zi_TJRxi0WzADbbI6Jcz3A,347,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'themedcafes', 'title': 'Themed Cafes'}]",4.0,Lower East Side,195,100.0
1078,Hv_jHNuw63oO-jtNXuWDVQ,466,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,West Village,60,30.412371134020617
1079,tS57VDB7MA81rzOsQkTrmw,146,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,Tribeca,18,8.762886597938143
1080,ki9q3O-qk1YE-e2Uw1b5tA,833,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.0,Little Italy,48,24.22680412371134
1081,WEhkGLKlj-5X1pq_07Syaw,750,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,Yorkville,12,5.670103092783505
1082,-KfM32STVYND4v_9l1YRug,100,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,Chinatown,82,41.75257731958763
1083,zASGm-RyRNTY2xQir2nV_w,99,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,Lower East Side,195,100.0
1084,VSPkVw9gSQx-5v4A6aC_YA,505,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,Greenwich Village,70,35.56701030927835
1085,R8V6kbUtyfPAwNNu46vMvg,291,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,Chinatown,82,41.75257731958763
1086,NirY5TkWZBNuuAgbjdG0AA,127,"[{'alias': 'czech', 'title': 'Czech'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,Lenox Hill,10,4.639175257731959
1087,U7gqQHSRFNYCad3qGLj3yQ,216,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,West Village,60,30.412371134020617
1088,Cnqy9w1BFXZFEaChfox0ow,1227,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.5,West Village,60,30.412371134020617
1089,pSAAr8srYYt4SUQP4r0Bhw,109,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'kosher', 'title': 'Kosher'}]",4.5,Lower East Side,195,100.0
1090,rHYuRaSdcXjKTlOmW91nnQ,51,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.5,Greenwich Village,70,35.56701030927835
1091,qKfD10PsDKP_9B7O1_7oJQ,259,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,Clinton,38,19.072164948453608
1092,-Exv1AEsaKU6Cdb2TO_ZUg,141,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,Sutton Place,19,9.278350515463918
1093,gISZs8okQgFIpd-yz9aC4w,779,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,Tudor City,8,3.608247422680412
1094,yk8j4W34Cy4K6uy9Btkf9Q,1058,"[{'alias': 'burgers', 'title': 'Burgers'}]",4.0,Noho,90,45.876288659793815
1095,TzhAlljC_843JO7UDDUIaQ,292,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'dimsum', 'title': 'Dim Sum'}]",4.5,Manhattan Valley,4,1.5463917525773196
1096,wjIyCBEpCG_HRp8veiI0YQ,1080,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'japacurry', 'title': 'Japanese Curry'}]",4.0,Midtown,59,29.896907216494846
1097,zaYK-LuVRUoUVt6EV-xmPg,206,"[{'alias': 'izakaya', 'title': 'Izakaya'}]",4.0,Greenwich Village,70,35.56701030927835
1098,8ig0yf0003DAp4YOGTlbVg,812,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,Chinatown,82,41.75257731958763
1099,-SM_BQ5jiqvot_kl7RKoaQ,632,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,West Village,60,30.412371134020617
1100,iQo5aJwTL_ZrXCdPFKq-RA,290,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,Sutton Place,19,9.278350515463918
1101,7xxlBDcXm7wwJW5OVD5bFQ,344,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,Roosevelt Island,54,27.31958762886598
1102,kWJF8L1u5jdlkLBItUu16w,908,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'cambodian', 'title': 'Cambodian'}]",3.5,Chinatown,82,41.75257731958763
1103,0Q13lJ3OHXOuBVpN6jeTjw,1050,"[{'alias': 'french', 'title': 'French'}]",4.0,West Village,60,30.412371134020617
1104,CqQ2Og9kf-LhlUWtODalCQ,845,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,Lincoln Square,28,13.917525773195877
1105,rVJ57CwEcucZg1k_y8u3Rg,418,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,Flatiron,39,19.587628865979383
1106,3uJ-wOpTZHd4dsIjMbmYgQ,441,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,Tribeca,18,8.762886597938143
1107,Y3xDbSHXs6apMA4JLGJZ1Q,559,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,Roosevelt Island,54,27.31958762886598
1108,fJ3ZFenkdAFJlAD_NkBocA,388,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,Lincoln Square,28,13.917525773195877
1109,bn3qRcfBg0YG1-zIR1hscA,131,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,West Village,60,30.412371134020617
1110,0UdC0VYX6aAvLiOcpR4MVQ,1055,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,Flatiron,39,19.587628865979383
1111,l_hBcWIFx_ausYBxLkSglQ,608,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,Roosevelt Island,54,27.31958762886598
1112,zqyGYIiCXL1Hz8KVZxbylQ,385,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,Greenwich Village,70,35.56701030927835
1113,Zabkjf2HIT-ZAPmgMF3Lvw,352,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,Chelsea,27,13.402061855670103
1114,fqr2YzqzG7q1ZsuP2klxww,369,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,Roosevelt Island,54,27.31958762886598
1115,pP92FmGKpH5nQfaPXMfQAg,93,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,West Village,60,30.412371134020617
1116,bDx0oXgxO0Cy8uH_NbsE9w,407,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,West Village,60,30.412371134020617
1117,L7_siqDfU4-ZA17YtA-SBg,273,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,Lower East Side,195,100.0
1118,Pn5B8A4P23d5_FE6y8A2wA,156,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,Lower East Side,195,100.0
1119,5gVOw3RTaZ-NavNQx2M83g,80,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'theater', 'title': 'Performing Arts'}, {'alias': 'dinnertheater', 'title': 'Dinner Theater'}]",4.5,Midtown,59,29.896907216494846
1120,sxE9fpmUb_kqaf_a17dYKQ,87,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.5,Upper East Side,4,1.5463917525773196
1121,qZK3e3kZAuyVlNrFNjBZ3A,260,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,Chinatown,82,41.75257731958763
1122,ya8HC5_97zGt3wNPWNNENA,888,"[{'alias': 'food_court', 'title': 'Food Court'}]",4.0,Midtown South,47,23.711340206185564
1123,l-ELX4tgoaNucr33ZvdzbQ,97,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,Lower East Side,195,100.0
1124,ntQ7O1YPMIOrQkynhXRBVg,166,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,Roosevelt Island,54,27.31958762886598
1125,TmnKwcIM8zABSnCTetxzAw,1315,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,Greenwich Village,70,35.56701030927835
1126,z-y9GDoRr1S9Ma6b2n0A4A,428,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,Battery Park City,15,7.216494845360824
1127,HYFSOb5o4hppToeYe1va1A,359,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.0,Lower East Side,195,100.0
1128,qhXIW0LDT4XsoN2IE6dZHg,203,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,Murray Hill,23,11.34020618556701
1129,HhY7QDRu7EwXTDY4WT1wSA,1887,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.0,Flatiron,39,19.587628865979383
1130,9M5OhArH9neG1VTj6CXqSw,37,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,Lower East Side,195,100.0
